,day,t,rh,ws,wd,r
1767,2016-03-21 15:00:00,18.18083,52.0,3.0,8.0,0.0
1768,2016-03-21 16:00:00,17.68167,50.5,2.0,4.0,0.0
1769,2016-03-21 17:00:00,15.0875,55.0,2.0,8.0,0.0
1770,2016-03-21 18:00:00,14.665,65.0,2.0,7.0,0.0
1771,2016-03-21 19:00:00,13.49583,74.5,1.5,7.0,0.0
1772,2016-03-21 20:00:00,12.71083,79.5,1.0,8.0,0.0
1773,2016-03-21 21:00:00,12.3075,82.0,1.0,5.0,0.0
1774,2016-03-21 22:00:00,11.5425,82.0,2.5,3.0,0.0
1775,2016-03-21 23:00:00,10.90678,88.0,3.0,7.0,0.0
1776,2016-03-22 00:00:00,10.33,100.0,1.0,9.0,0.0
1777,2016-03-22 01:00:00,9.705,97.0,1.0,9.0,0.0
1778,2016-03-22 02:00:00,9.195001,97.0,1.5,8.0,0.0
1779,2016-03-22 03:00:00,8.8275,100.0,1.0,6.0,0.0
1780,2016-03-22 04:00:00,8.853333,100.0,2.0,5.0,0.0
1781,2016-03-22 05:00:00,9.3225,100.0,1.5,7.0,0.0
1782,2016-03-22 06:00:00,9.9025,96.5,2.5,5.0,0.0
1783,2016-03-22 07:00:00,10.575,90.0,2.5,5.0,0.0
1784,2016-03-22 08:00:00,11.18833,82.0,1.0,9.0,0.0
1785,2016-03-22 09:00:00,13.2425,77.0,1.0,9.0,0.0
1786,2016-03-22 10:00:00,14.72833,69.5,1.5,8.0,0.0
1787,2016-03-22 11:00:00,16.46667,67.0,2.0,7.0,0.0
1788,2016-03-22 12:00:00,17.45,59.0,5.0,7.0,0.0
1789,2016-03-22 13:00:00,18.27333,55.0,5.0,7.0,0.0
1790,2016-03-22 14:00:00,18.59322,54.0,5.5,7.0,0.0
1791,2016-03-22 15:00:00,18.76417,49.0,6.0,7.0,0.0
1792,2016-03-22 16:00:00,18.26667,53.5,5.0,7.0,0.0
1793,2016-03-22 17:00:00,17.31667,53.0,4.5,7.0,0.0
1794,2016-03-22 18:00:00,14.94917,55.0,4.0,7.0,0.0
1795,2016-03-22 19:00:00,13.67667,58.0,4.0,7.0,0.0
1796,2016-03-22 20:00:00,13.195,60.5,4.0,7.0,0.0
1797,2016-03-22 21:00:00,12.9525,72.0,2.5,7.0,0.0
1798,2016-03-22 22:00:00,13.10167,51.0,4.0,6.0,0.0
1799,2016-03-22 23:00:00,12.37119,48.5,6.5,6.0,0.0
1800,2016-03-23 00:00:00,11.81167,50.5,5.0,6.0,0.0
1801,2016-03-23 01:00:00,11.48917,54.0,4.0,7.0,0.0
1802,2016-03-23 02:00:00,11.04333,50.0,4.0,6.0,0.0
1803,2016-03-23 03:00:00,10.44583,50.0,5.5,6.0,0.0
1804,2016-03-23 04:00:00,9.963334,54.0,5.0,6.0,0.0
1805,2016-03-23 05:00:00,10.05,52.0,4.0,6.0,0.0
1806,2016-03-23 06:00:00,9.795834,50.0,4.5,6.0,0.0
1807,2016-03-23 07:00:00,9.993334,48.5,4.5,6.0,0.0
1808,2016-03-23 08:00:00,10.82,45.5,6.0,6.0,0.0
1809,2016-03-23 09:00:00,12.14833,42.5,6.0,6.0,0.0
1810,2016-03-23 10:00:00,13.6775,39.5,6.0,7.0,0.0
1811,2016-03-23 11:00:00,14.95667,37.0,5.0,7.0,0.0
1812,2016-03-23 12:00:00,15.9,34.5,4.5,7.0,0.0
1813,2016-03-23 13:00:00,16.735,36.0,4.0,7.0,0.0
1814,2016-03-23 14:00:00,16.09167,35.0,4.0,7.0,0.0
1815,2016-03-23 15:00:00,15.2575,40.0,5.0,7.0,0.0
1816,2016-03-23 16:00:00,13.80583,45.5,5.5,7.0,0.0
1817,2016-03-23 17:00:00,13.24917,47.0,4.0,7.0,0.0
1818,2016-03-23 18:00:00,12.1775,52.0,2.5,4.0,0.0
1819,2016-03-23 19:00:00,11.1075,58.0,2.0,1.0,0.0
1820,2016-03-23 20:00:00,10.5675,61.5,2.0,2.0,0.0
1821,2016-03-23 21:00:00,9.880834,70.0,2.0,4.0,0.0
1822,2016-03-23 22:00:00,8.745833,70.5,2.0,5.0,0.0
1823,2016-03-23 23:00:00,7.879661,70.5,2.5,4.0,0.0
1824,2016-03-24 00:00:00,7.131667,75.0,2.0,5.0,0.0
1825,2016-03-24 01:00:00,6.836667,78.0,2.5,4.0,0.0
1826,2016-03-24 02:00:00,6.676667,81.0,2.5,4.0,0.0
1827,2016-03-24 03:00:00,6.325,81.0,3.0,4.0,0.0
1828,2016-03-24 04:00:00,5.876667,87.0,2.0,4.0,0.0
1829,2016-03-24 05:00:00,5.7175,81.0,3.0,3.0,0.0
1830,2016-03-24 06:00:00,5.7625,84.0,2.5,3.0,0.0
1831,2016-03-24 07:00:00,7.041228,76.0,4.0,3.0,0.0
1832,2016-03-24 08:00:00,9.084167,62.0,4.0,3.0,0.0
1833,2016-03-24 09:00:00,11.53667,52.5,5.5,2.0,0.0
1834,2016-03-24 10:00:00,13.215,47.0,7.0,2.0,0.0
1835,2016-03-24 11:00:00,14.1125,42.5,6.0,1.0,0.0
1836,2016-03-24 12:00:00,15.16917,44.0,5.0,1.0,0.0
1837,2016-03-24 13:00:00,16.15175,40.0,4.5,1.0,0.0
1838,2016-03-24 14:00:00,16.89333,39.0,3.5,1.0,0.0
1839,2016-03-24 15:00:00,17.34417,34.0,3.0,8.0,0.0
1840,2016-03-24 16:00:00,17.22632,33.5,2.5,4.0,0.0
1841,2016-03-24 17:00:00,16.77417,37.5,3.0,4.0,0.0
1842,2016-03-24 18:00:00,14.70583,47.0,2.0,8.0,0.0
1843,2016-03-24 19:00:00,13.01833,54.0,2.0,7.0,0.0
1844,2016-03-24 20:00:00,11.925,54.0,2.5,7.0,0.0
1845,2016-03-24 21:00:00,11.1125,57.5,2.0,6.0,0.0
1846,2016-03-24 22:00:00,10.30583,61.5,2.5,5.0,0.0
1847,2016-03-24 23:00:00,9.829661,63.5,1.0,9.0,0.0
1848,2016-03-25 00:00:00,9.254167,68.0,2.0,0.0,0.0
1849,2016-03-25 01:00:00,9.176667,75.0,2.0,5.0,0.0
1850,2016-03-25 02:00:00,8.704167,78.0,3.0,5.0,0.0
1851,2016-03-25 03:00:00,9.224167,78.0,3.0,5.0,0.0
1852,2016-03-25 04:00:00,9.365,70.0,3.0,5.0,0.0
1853,2016-03-25 05:00:00,9.415,53.0,3.0,0.0,0.0
1854,2016-03-25 06:00:00,9.588334,49.5,3.0,6.0,0.0
1855,2016-03-25 07:00:00,10.385,47.0,4.0,6.0,0.0
1856,2016-03-25 08:00:00,11.9525,45.5,5.0,6.0,0.0
1857,2016-03-25 09:00:00,13.07,38.0,6.0,7.0,0.0
1858,2016-03-25 10:00:00,13.75417,39.5,5.5,7.0,0.0
1859,2016-03-25 11:00:00,14.16491,39.5,6.0,7.0,0.0
1860,2016-03-25 12:00:00,14.58167,42.5,5.0,7.0,0.0
1861,2016-03-25 13:00:00,15.30333,44.0,4.5,7.0,0.0
1862,2016-03-25 14:00:00,15.705,41.0,4.0,7.0,0.0
1863,2016-03-25 15:00:00,16.03083,42.0,3.0,7.0,0.0
1864,2016-03-25 16:00:00,15.80833,41.0,2.0,7.0,0.0
1865,2016-03-25 17:00:00,14.84167,47.0,2.0,7.0,0.0
1866,2016-03-25 18:00:00,13.84667,51.0,2.5,7.0,0.0
1867,2016-03-25 19:00:00,12.74917,56.0,3.5,7.0,0.0
1868,2016-03-25 20:00:00,11.74583,60.0,2.0,8.0,0.0
1869,2016-03-25 21:00:00,11.27917,66.0,1.5,8.0,0.0
1870,2016-03-25 22:00:00,10.61833,68.5,1.0,5.0,0.0
1871,2016-03-25 23:00:00,10.68475,64.0,1.0,9.0,0.0
1872,2016-03-26 00:00:00,10.73333,76.0,1.0,9.0,0.0
1873,2016-03-26 01:00:00,10.45083,76.0,1.0,3.0,0.0
1874,2016-03-26 02:00:00,10.05167,76.0,1.5,3.0,0.0
1875,2016-03-26 03:00:00,9.430834,73.5,1.0,2.0,0.0
1876,2016-03-26 04:00:00,8.039166,81.0,1.0,5.0,0.0
1877,2016-03-26 05:00:00,7.773334,87.0,1.5,8.0,0.0
1878,2016-03-26 06:00:00,7.845,84.0,1.0,7.0,0.0
1879,2016-03-26 07:00:00,7.941667,81.0,2.0,5.0,0.0
1880,2016-03-26 08:00:00,9.435834,71.0,1.0,9.0,0.0
1881,2016-03-26 09:00:00,12.1275,60.0,1.0,9.0,0.0
1882,2016-03-26 10:00:00,13.56583,57.0,1.5,5.0,0.0
1883,2016-03-26 11:00:00,14.6975,53.0,2.0,9.0,0.0
1884,2016-03-26 12:00:00,15.93167,49.5,1.5,9.0,0.0
1885,2016-03-26 13:00:00,17.23417,48.0,2.0,9.0,0.0
1886,2016-03-26 14:00:00,18.195,46.5,1.5,8.0,0.0
1887,2016-03-26 15:00:00,18.9975,45.5,2.5,8.0,0.0
1888,2016-03-26 16:00:00,18.96083,42.0,2.0,7.0,0.0
1889,2016-03-26 17:00:00,18.47,48.0,2.0,7.0,0.0
1890,2016-03-26 18:00:00,16.385,55.0,2.0,7.0,0.0
1891,2016-03-26 19:00:00,14.61333,63.0,2.0,7.0,0.0
1892,2016-03-26 20:00:00,13.13333,64.5,3.0,7.0,0.0
1893,2016-03-26 21:00:00,12.13917,71.5,3.5,7.0,0.0
1894,2016-03-26 22:00:00,11.2775,73.5,2.0,3.0,0.0
1895,2016-03-26 23:00:00,10.51186,79.0,2.5,0.0,0.0
1896,2016-03-27 00:00:00,10.06,87.0,3.0,5.0,0.0
1897,2016-03-27 01:00:00,9.446667,81.0,3.0,4.0,0.0
1898,2016-03-27 02:00:00,8.810834,81.0,3.0,5.0,0.0
1899,2016-03-27 03:00:00,8.185,84.0,2.5,4.0,0.0
1900,2016-03-27 04:00:00,7.915833,87.0,2.0,4.0,0.0
1901,2016-03-27 05:00:00,7.736667,81.0,2.0,4.0,0.0
1902,2016-03-27 06:00:00,7.354167,84.0,2.5,2.0,0.0
1903,2016-03-27 07:00:00,8.253334,84.5,1.5,7.0,0.0
1904,2016-03-27 08:00:00,10.2725,67.0,1.0,9.0,0.0
1905,2016-03-27 09:00:00,12.65333,69.5,2.5,8.0,0.0
1906,2016-03-27 10:00:00,14.00083,65.0,2.0,7.0,0.0
1907,2016-03-27 11:00:00,15.11083,61.0,2.0,8.0,0.0
1908,2016-03-27 12:00:00,16.3825,63.0,2.0,9.0,0.0
1909,2016-03-27 13:00:00,17.65083,55.0,1.5,9.0,0.0
1910,2016-03-27 14:00:00,17.7875,52.0,2.0,8.0,0.0
1911,2016-03-27 15:00:00,17.51583,54.0,3.0,7.0,0.0
1912,2016-03-27 16:00:00,17.2325,59.0,4.5,7.0,0.0
1913,2016-03-27 17:00:00,15.95667,67.0,4.0,7.0,0.0
1914,2016-03-27 18:00:00,14.17,69.5,4.5,7.0,0.0
1915,2016-03-27 19:00:00,13.30667,72.0,4.0,7.0,0.0
1916,2016-03-27 20:00:00,12.87917,72.0,2.5,7.0,0.0
1917,2016-03-27 21:00:00,12.53583,79.5,3.0,7.0,0.0
1918,2016-03-27 22:00:00,12.13583,79.5,2.0,8.0,0.0
1919,2016-03-27 23:00:00,11.91526,77.0,2.0,7.0,0.0
1920,2016-03-28 00:00:00,11.85,77.0,1.5,7.0,0.0
1921,2016-03-28 01:00:00,11.705,77.0,1.0,9.0,0.0
1922,2016-03-28 02:00:00,11.59417,79.5,1.0,1.0,0.0
1923,2016-03-28 03:00:00,11.5475,88.0,1.0,9.0,0.0
1924,2016-03-28 04:00:00,11.43583,88.0,1.0,8.0,0.0
1925,2016-03-28 05:00:00,11.345,88.0,2.0,0.0,0.0
1926,2016-03-28 06:00:00,11.36917,82.5,2.0,0.0,0.0
1927,2016-03-28 07:00:00,11.5575,88.0,2.0,5.0,0.0
1928,2016-03-28 08:00:00,12.08917,88.0,2.0,5.0,0.0
1929,2016-03-28 09:00:00,13.02917,69.5,2.5,7.0,0.0
1930,2016-03-28 10:00:00,13.055,77.0,2.5,7.0,0.0
1931,2016-03-28 11:00:00,13.86667,72.0,2.5,7.0,0.0
1932,2016-03-28 12:00:00,14.00083,77.0,2.0,7.0,0.0
1933,2016-03-28 13:00:00,13.69333,77.0,1.5,8.0,0.0
1934,2016-03-28 14:00:00,14.23917,77.0,1.0,9.0,0.0
1935,2016-03-28 15:00:00,13.85333,79.5,2.5,4.0,0.0
1936,2016-03-28 16:00:00,14.36417,79.5,2.5,5.0,0.0
1937,2016-03-28 17:00:00,14.6325,74.5,1.0,9.0,0.0
1938,2016-03-28 18:00:00,13.94167,82.0,2.0,3.0,0.0
1939,2016-03-28 19:00:00,13.4,85.0,1.0,6.0,0.0
1940,2016-03-28 20:00:00,12.89417,88.0,2.0,4.0,0.0
1941,2016-03-28 21:00:00,12.75083,85.0,1.5,6.0,0.0
1942,2016-03-28 22:00:00,12.31583,88.0,1.0,9.0,0.0
1943,2016-03-28 23:00:00,12.07203,97.0,2.0,1.0,0.0
1944,2016-03-29 00:00:00,11.4775,93.0,3.0,1.0,0.0
1945,2016-03-29 01:00:00,11.01083,100.0,1.0,9.0,0.0
1946,2016-03-29 02:00:00,10.05667,93.0,1.0,6.0,0.0
1947,2016-03-29 03:00:00,9.690001,100.0,1.0,6.0,0.0
1948,2016-03-29 04:00:00,9.236667,88.0,1.0,4.0,0.0
1949,2016-03-29 05:00:00,9.031667,100.0,1.0,3.0,0.0
1950,2016-03-29 06:00:00,8.8175,96.5,1.0,6.0,0.0
1951,2016-03-29 07:00:00,8.789167,100.0,1.0,9.0,0.0
1952,2016-03-29 08:00:00,10.40167,85.0,1.0,9.0,0.0
1953,2016-03-29 09:00:00,12.71842,82.0,1.5,5.0,0.0
1954,2016-03-29 10:00:00,14.96417,68.0,4.0,3.0,0.0
1955,2016-03-29 11:00:00,17.07,64.0,6.0,2.0,0.0
1956,2016-03-29 12:00:00,18.3325,56.0,6.0,1.0,0.0
1957,2016-03-29 13:00:00,19.77417,49.0,6.0,2.0,0.0
1958,2016-03-29 14:00:00,20.52167,49.0,5.5,2.0,0.0
1959,2016-03-29 15:00:00,20.835,52.0,4.5,1.0,0.0
1960,2016-03-29 16:00:00,20.66583,50.5,3.5,2.0,0.0
1961,2016-03-29 17:00:00,19.81917,56.0,2.5,2.0,0.0
1962,2016-03-29 18:00:00,18.76417,56.0,2.0,3.0,0.0
1963,2016-03-29 19:00:00,17.7175,63.0,1.0,5.0,0.0
1964,2016-03-29 20:00:00,16.6325,67.0,2.0,7.0,0.0
1965,2016-03-29 21:00:00,15.60833,72.0,1.0,9.0,0.0
1966,2016-03-29 22:00:00,14.3225,67.5,1.5,8.0,0.0
1967,2016-03-29 23:00:00,13.43475,72.0,1.0,9.0,0.0
1968,2016-03-30 00:00:00,13.03917,82.0,2.0,7.0,0.0
1969,2016-03-30 01:00:00,12.84333,88.0,1.0,9.0,0.0
1970,2016-03-30 02:00:00,11.84917,90.5,1.0,9.0,0.0
1971,2016-03-30 03:00:00,11.2575,93.5,1.5,3.0,0.0
1972,2016-03-30 04:00:00,11.16333,94.0,1.0,9.0,0.0
1973,2016-03-30 05:00:00,11.28833,88.0,1.5,1.0,0.0
1974,2016-03-30 06:00:00,11.215,91.0,1.5,5.0,0.0
1975,2016-03-30 07:00:00,11.9625,88.0,1.0,9.0,0.0
1976,2016-03-30 08:00:00,12.84833,85.0,2.0,3.0,0.0
1977,2016-03-30 09:00:00,15.00917,74.5,2.5,7.0,0.0
1978,2016-03-30 10:00:00,16.81333,70.0,2.5,8.0,0.0
1979,2016-03-30 11:00:00,17.32167,68.0,1.5,8.0,0.0
1980,2016-03-30 12:00:00,17.5325,65.5,1.0,9.0,0.0
1981,2016-03-30 13:00:00,17.955,64.0,2.0,3.0,0.0
1982,2016-03-30 14:00:00,17.85333,59.0,2.0,3.0,0.0
1983,2016-03-30 15:00:00,17.57333,57.5,2.0,4.0,0.0
1984,2016-03-30 16:00:00,17.48,57.5,1.0,6.0,0.0
1985,2016-03-30 17:00:00,17.3025,59.0,1.0,7.0,0.0
1986,2016-03-30 18:00:00,16.98167,63.5,1.0,5.0,0.0
1987,2016-03-30 19:00:00,16.46167,70.0,2.0,4.0,0.0
1988,2016-03-30 20:00:00,16.15583,72.0,1.0,9.0,0.0
1989,2016-03-30 21:00:00,15.62083,74.5,1.5,8.0,0.0
1990,2016-03-30 22:00:00,15.55,78.25,1.75,6.0,0.0
1991,2016-03-30 23:00:00,15.26525,82.0,2.0,5.0,0.0
1992,2016-03-31 00:00:00,14.59417,85.0,1.5,3.0,0.0
1993,2016-03-31 01:00:00,13.53333,88.0,2.0,3.0,0.0
1994,2016-03-31 02:00:00,12.70083,88.0,1.0,3.0,0.0
1995,2016-03-31 03:00:00,12.08667,97.0,1.5,6.0,0.0
1996,2016-03-31 04:00:00,11.38917,93.5,2.0,3.0,0.0
1997,2016-03-31 05:00:00,10.845,93.0,1.5,2.0,0.0
1998,2016-03-31 06:00:00,10.69417,96.5,1.5,7.0,0.0
1999,2016-03-31 07:00:00,11.84583,94.0,1.0,4.0,0.0
2000,2016-03-31 08:00:00,14.03667,79.5,1.0,9.0,0.0
2001,2016-03-31 09:00:00,15.94583,77.0,1.0,9.0,0.0
2002,2016-03-31 10:00:00,17.21833,72.5,2.0,1.0,0.0
2003,2016-03-31 11:00:00,18.34917,66.0,1.5,9.0,0.0
2004,2016-03-31 12:00:00,19.27417,66.0,2.5,1.0,0.0
2005,2016-03-31 13:00:00,19.1175,64.0,3.0,7.0,0.0
2006,2016-03-31 14:00:00,19.76491,60.0,5.0,7.0,0.0
2007,2016-03-31 15:00:00,20.29833,58.0,4.5,7.0,0.0
2008,2016-03-31 16:00:00,19.9625,60.0,5.0,7.0,0.0
2009,2016-03-31 17:00:00,18.83667,64.0,6.0,7.0,0.0
2010,2016-03-31 18:00:00,17.43833,68.0,4.0,7.0,0.0
2011,2016-03-31 19:00:00,16.34417,77.0,3.0,7.0,0.0
2012,2016-03-31 20:00:00,15.615,79.5,3.5,7.0,0.0
2013,2016-03-31 21:00:00,15.3325,79.5,4.0,7.0,0.0
2014,2016-03-31 22:00:00,14.98167,77.0,3.0,7.0,0.0
2015,2016-03-31 23:00:00,14.88814,77.0,3.0,7.0,0.0
2016,2016-04-01 00:00:00,14.55917,79.5,3.0,7.0,0.0
2017,2016-04-01 01:00:00,13.86667,88.0,5.0,7.0,0.0
2018,2016-04-01 02:00:00,13.6375,88.0,5.5,7.0,0.0
2019,2016-04-01 03:00:00,13.68583,85.0,4.5,3.0,0.0
2020,2016-04-01 04:00:00,13.54583,88.0,2.0,5.0,0.0
2021,2016-04-01 05:00:00,12.86667,94.0,2.5,2.0,0.0
2022,2016-04-01 06:00:00,13.1475,94.0,2.5,4.0,0.0
2023,2016-04-01 07:00:00,13.87083,88.0,2.0,3.0,0.0
2024,2016-04-01 08:00:00,14.88083,77.0,2.0,9.0,0.0
2025,2016-04-01 09:00:00,15.8575,77.0,4.0,3.0,0.0
2026,2016-04-01 10:00:00,17.12167,70.0,2.0,7.0,0.0
2027,2016-04-01 11:00:00,18.79917,64.0,2.5,8.0,0.0
2028,2016-04-01 12:00:00,19.68333,64.0,3.0,7.0,0.0
2029,2016-04-01 13:00:00,19.78417,64.0,3.0,7.0,0.0
2030,2016-04-01 14:00:00,19.575,64.0,3.5,7.0,0.0
2031,2016-04-01 15:00:00,19.4175,68.0,2.5,7.0,0.0
2032,2016-04-01 16:00:00,18.9375,68.0,2.5,7.0,0.0
2033,2016-04-01 17:00:00,18.34167,68.0,3.0,7.0,0.0
2034,2016-04-01 18:00:00,17.795,73.0,2.0,7.0,0.0
2035,2016-04-01 19:00:00,17.2425,77.0,2.0,7.0,0.0
2036,2016-04-01 20:00:00,16.3625,79.5,2.0,7.0,0.0
2037,2016-04-01 21:00:00,15.61417,85.0,1.5,8.0,0.0
2038,2016-04-01 22:00:00,15.05333,91.0,1.0,5.0,0.0
2039,2016-04-01 23:00:00,14.43729,94.0,1.0,7.0,0.0
2040,2016-04-02 00:00:00,13.9775,94.0,1.5,7.0,0.0
2041,2016-04-02 01:00:00,13.4875,97.0,1.5,5.0,0.0
2042,2016-04-02 02:00:00,12.89917,97.0,1.0,5.0,0.0
2043,2016-04-02 03:00:00,12.28083,97.0,1.0,9.0,0.0
2044,2016-04-02 04:00:00,12.05,100.0,2.0,5.0,0.0
2045,2016-04-02 05:00:00,11.6725,100.0,1.0,7.0,0.0
2046,2016-04-02 06:00:00,12.03,97.0,1.0,6.0,0.0
2047,2016-04-02 07:00:00,12.4275,97.0,1.0,9.0,0.0
2048,2016-04-02 08:00:00,13.10917,94.0,2.0,6.0,0.0
2049,2016-04-02 09:00:00,14.64167,88.0,2.0,2.0,0.0
2050,2016-04-02 10:00:00,15.90833,82.0,2.0,3.0,0.0
2051,2016-04-02 11:00:00,17.39417,75.0,1.0,9.0,0.0
2052,2016-04-02 12:00:00,19.46417,60.0,4.0,7.0,0.0
2053,2016-04-02 13:00:00,20.81167,56.0,4.5,7.0,0.0
2054,2016-04-02 14:00:00,21.62083,56.0,4.0,7.0,0.0
2055,2016-04-02 15:00:00,20.61917,56.0,4.0,7.0,0.0
2056,2016-04-02 16:00:00,20.71167,56.0,4.0,7.0,0.0
2057,2016-04-02 17:00:00,20.36,60.0,3.0,8.0,0.0
2058,2016-04-02 18:00:00,18.58583,66.0,2.0,4.0,0.0
2059,2016-04-02 19:00:00,17.0275,72.5,1.5,7.0,0.0
2060,2016-04-02 20:00:00,16.05333,74.5,2.5,5.0,0.0
2061,2016-04-02 21:00:00,15.2775,74.5,1.5,6.0,0.0
2062,2016-04-02 22:00:00,14.22833,88.0,2.5,4.0,0.0
2063,2016-04-02 23:00:00,13.62712,82.0,2.0,5.0,0.0
2064,2016-04-03 00:00:00,12.99,88.0,2.0,4.0,0.0
2065,2016-04-03 01:00:00,12.54,87.0,1.0,9.0,0.0
2066,2016-04-03 02:00:00,12.09417,87.0,1.5,3.0,0.0
2067,2016-04-03 03:00:00,11.94417,91.0,2.5,3.0,0.0
2068,2016-04-03 04:00:00,11.7175,93.5,2.0,4.0,0.0
2069,2016-04-03 05:00:00,10.94917,93.0,2.0,4.0,0.0
2070,2016-04-03 06:00:00,10.98167,93.0,1.0,5.0,0.0
2071,2016-04-03 07:00:00,12.28083,82.0,1.0,9.0,0.0
2072,2016-04-03 08:00:00,14.9375,77.0,1.0,5.0,0.0
2073,2016-04-03 09:00:00,16.72583,68.0,1.0,9.0,0.0
2074,2016-04-03 10:00:00,17.79083,64.0,2.0,8.0,0.0
2075,2016-04-03 11:00:00,18.82417,56.0,2.0,9.0,0.0
2076,2016-04-03 12:00:00,20.82,49.0,2.5,7.0,0.0
2077,2016-04-03 13:00:00,22.325,46.0,3.0,7.0,0.0
2078,2016-04-03 14:00:00,22.985,39.0,4.0,7.0,0.0
2079,2016-04-03 15:00:00,22.97417,43.0,3.5,7.0,0.0
2080,2016-04-03 16:00:00,22.52833,46.0,3.5,7.0,0.0
2081,2016-04-03 17:00:00,21.17167,52.0,4.0,7.0,0.0
2082,2016-04-03 18:00:00,19.12417,62.0,2.5,7.0,0.0
2083,2016-04-03 19:00:00,17.47333,65.5,2.0,7.0,0.0
2084,2016-04-03 20:00:00,16.40833,77.0,1.5,7.0,0.0
2085,2016-04-03 21:00:00,15.17583,82.0,2.0,7.0,0.0
2086,2016-04-03 22:00:00,14.11917,82.0,2.0,6.0,0.0
2087,2016-04-03 23:00:00,13.74492,88.0,2.0,6.0,0.0
2088,2016-04-04 00:00:00,13.17667,88.0,1.5,8.0,0.0
2089,2016-04-04 01:00:00,12.69083,88.0,1.5,8.0,0.0
2090,2016-04-04 02:00:00,12.5275,47.0,2.0,7.0,0.0
2091,2016-04-04 03:00:00,12.32917,94.0,1.5,3.0,0.0
2092,2016-04-04 04:00:00,12.2225,97.0,2.0,7.0,0.0
2093,2016-04-04 05:00:00,12.03667,94.0,2.0,7.0,0.0
2094,2016-04-04 06:00:00,12.17917,94.0,2.5,7.0,0.0
2095,2016-04-04 07:00:00,12.745,94.0,3.0,7.0,0.0
2096,2016-04-04 08:00:00,13.40776,85.0,4.0,7.0,0.0
2097,2016-04-04 09:00:00,14.63083,85.0,4.0,7.0,0.0
2098,2016-04-04 10:00:00,15.83583,77.0,4.0,7.0,0.0
2099,2016-04-04 11:00:00,17.045,72.0,3.5,7.0,0.0
2100,2016-04-04 12:00:00,18.10702,72.0,3.0,7.0,0.0
2101,2016-04-04 13:00:00,19.4075,66.0,3.5,7.0,0.0
2102,2016-04-04 14:00:00,19.795,68.0,4.0,7.0,0.0
2103,2016-04-04 15:00:00,19.97583,68.0,5.0,7.0,0.0
2104,2016-04-04 16:00:00,18.9625,68.0,4.0,7.0,0.0
2105,2016-04-04 17:00:00,17.90417,72.0,4.0,7.0,0.0
2106,2016-04-04 18:00:00,16.62917,74.5,3.5,7.0,0.0
2107,2016-04-04 19:00:00,15.31667,77.0,2.5,7.0,0.0
2108,2016-04-04 20:00:00,14.32167,82.0,3.0,7.0,0.0
2109,2016-04-04 21:00:00,13.84917,82.0,2.0,7.0,0.0
2110,2016-04-04 22:00:00,13.5775,88.0,4.0,7.0,0.0
2111,2016-04-04 23:00:00,13.36525,88.0,2.5,7.0,0.0
2112,2016-04-05 00:00:00,13.1575,91.0,1.0,9.0,0.0
2113,2016-04-05 01:00:00,12.97667,94.0,1.0,7.0,0.0
2114,2016-04-05 02:00:00,12.43083,94.0,1.0,9.0,0.0
2115,2016-04-05 03:00:00,12.01417,97.0,1.5,7.0,0.0
2116,2016-04-05 04:00:00,11.81333,97.0,2.0,4.0,0.0
2117,2016-04-05 05:00:00,11.56333,97.0,1.0,2.0,0.0
2118,2016-04-05 06:00:00,11.22917,100.0,1.0,9.0,0.0
2119,2016-04-05 07:00:00,12.42167,100.0,1.0,3.0,0.0
2120,2016-04-05 08:00:00,14.05917,88.0,1.0,9.0,0.0
2121,2016-04-05 09:00:00,15.7575,77.0,3.0,7.0,0.0
2122,2016-04-05 10:00:00,18.16583,72.5,3.0,7.0,0.0
2123,2016-04-05 11:00:00,19.93083,64.0,3.0,7.0,0.0
2124,2016-04-05 12:00:00,20.735,62.0,3.5,7.0,0.0
2125,2016-04-05 13:00:00,22.155,60.0,3.0,8.0,0.0
2126,2016-04-05 14:00:00,23.02333,58.5,2.0,5.0,0.0
2127,2016-04-05 15:00:00,23.3675,60.0,2.5,4.0,0.0
2128,2016-04-05 16:00:00,22.785,60.0,2.5,1.0,0.0
2129,2016-04-05 17:00:00,21.23,66.0,2.5,1.0,0.0
2130,2016-04-05 18:00:00,19.75833,72.5,3.0,2.0,0.0
2131,2016-04-05 19:00:00,18.26333,77.0,3.0,1.0,0.0
2132,2016-04-05 20:00:00,17.17333,82.0,2.0,2.0,0.0
2133,2016-04-05 21:00:00,16.57667,82.0,1.5,5.0,0.0
2134,2016-04-05 22:00:00,15.895,88.0,1.0,3.0,0.0
2135,2016-04-05 23:00:00,15.14492,88.0,1.5,6.0,0.0
2136,2016-04-06 00:00:00,14.37333,88.0,2.0,3.0,0.0
2137,2016-04-06 01:00:00,13.545,94.0,1.5,2.0,0.0
2138,2016-04-06 02:00:00,12.68833,97.0,1.0,9.0,0.0
2139,2016-04-06 03:00:00,12.31333,100.0,1.0,5.0,0.0
2140,2016-04-06 04:00:00,11.8075,100.0,1.0,5.0,0.0
2141,2016-04-06 05:00:00,11.55,93.5,1.0,7.0,0.0
2142,2016-04-06 06:00:00,11.795,97.0,1.0,8.0,0.0
2143,2016-04-06 07:00:00,12.31333,97.0,1.5,8.0,0.0
2144,2016-04-06 08:00:00,13.72417,97.0,1.0,9.0,0.0
2145,2016-04-06 09:00:00,15.77917,88.0,1.0,9.0,0.0
