,day,l
431,2016-01-25 23:00:00,12.841754321623744
432,2016-01-26 00:00:00,10.684414215133014
433,2016-01-26 01:00:00,12.471739232541506
434,2016-01-26 02:00:00,14.256826564395265
435,2016-01-26 03:00:00,16.30533087957965
436,2016-01-26 04:00:00,20.331875907399077
437,2016-01-26 05:00:00,37.91417987421788
438,2016-01-26 06:00:00,40.591265642771155
439,2016-01-26 07:00:00,38.28907275706075
440,2016-01-26 08:00:00,36.76454138259132
441,2016-01-26 09:00:00,29.35560345629571
442,2016-01-26 10:00:00,24.341032076787773
443,2016-01-26 11:00:00,29.296070737494922
444,2016-01-26 12:00:00,23.555091314077487
445,2016-01-26 13:00:00,21.650636577916387
446,2016-01-26 14:00:00,21.510246796685106
447,2016-01-26 15:00:00,21.51764888638165
448,2016-01-26 16:00:00,20.777656599370445
449,2016-01-26 17:00:00,21.6644362159392
450,2016-01-26 18:00:00,24.0625882559834
451,2016-01-26 19:00:00,22.15132596779731
452,2016-01-26 20:00:00,21.507246199967785
453,2016-01-26 21:00:00,19.70956345734359
454,2016-01-26 22:00:00,14.009832221690399
455,2016-01-26 23:00:00,12.170934111308796
456,2016-01-27 00:00:00,11.772476561580744
457,2016-01-27 01:00:00,12.72685601970884
458,2016-01-27 02:00:00,14.188830021015447
459,2016-01-27 03:00:00,15.297574569121554
460,2016-01-27 04:00:00,20.852999459829164
461,2016-01-27 05:00:00,34.260939291782755
462,2016-01-27 06:00:00,36.89062622138221
463,2016-01-27 07:00:00,34.95109594938704
464,2016-01-27 08:00:00,32.68332030497418
465,2016-01-27 09:00:00,26.22353834259782
466,2016-01-27 10:00:00,24.117016190005778
467,2016-01-27 11:00:00,29.23150138718552
468,2016-01-27 12:00:00,25.469607522313808
469,2016-01-27 13:00:00,23.41715545254793
470,2016-01-27 14:00:00,22.625385750240607
471,2016-01-27 15:00:00,20.079473083901426
472,2016-01-27 16:00:00,20.582737700948986
473,2016-01-27 17:00:00,22.35145498885764
474,2016-01-27 18:00:00,21.33817177284614
475,2016-01-27 19:00:00,19.763664973895395
476,2016-01-27 20:00:00,18.864148030335397
477,2016-01-27 21:00:00,18.07236518563704
478,2016-01-27 22:00:00,11.561931158364937
479,2016-01-27 23:00:00,8.987023817402674
480,2016-01-28 00:00:00,8.406424833105062
481,2016-01-28 01:00:00,8.779571742199359
482,2016-01-28 02:00:00,9.358245440367906
483,2016-01-28 03:00:00,10.14605387399243
484,2016-01-28 04:00:00,13.159225441925914
485,2016-01-28 05:00:00,22.81313001328382
486,2016-01-28 06:00:00,24.174950026672267
487,2016-01-28 07:00:00,23.7067741631632
